Datetime,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker BUY base asset volume,Taker BUY quote asset volume,Ignore
1606659720.0,554.86000000,555.38000000,554.77000000,555.27000000,454.58946000,1606659779999,252377.59389700,271,273.92222000,152081.16195750,0
1606659780.0,555.34000000,555.35000000,555.12000000,555.32000000,457.47674000,1606659839999,253972.36690140,303,147.42936000,81849.79525710,0
1606659840.0,555.31000000,555.32000000,554.92000000,554.92000000,272.34028000,1606659899999,151173.07519630,171,56.78952000,31520.62509780,0
1606659900.0,554.92000000,555.00000000,554.52000000,555.00000000,200.40448000,1606659959999,111168.10354990,206,103.35806000,57336.38080380,0
1606659960.0,554.98000000,555.28000000,554.82000000,555.04000000,173.13919000,1606660019999,96104.74410300,208,80.24236000,44536.68023910,0
1606660020.0,555.01000000,555.10000000,553.95000000,554.05000000,650.36624000,1606660079999,360519.69940270,404,131.54618000,72911.93293350,0
1606660080.0,554.06000000,554.45000000,553.69000000,554.25000000,371.49934000,1606660139999,205827.65344580,248,220.20139000,121992.35615100,0
1606660140.0,554.31000000,554.34000000,554.00000000,554.34000000,280.12298000,1606660199999,155222.41331800,240,159.44705000,88348.36541010,0
1606660200.0,554.34000000,554.34000000,553.72000000,554.03000000,326.46753000,1606660259999,180872.18979370,186,91.91478000,50936.67620810,0
1606660260.0,554.03000000,554.04000000,553.39000000,553.96000000,779.05869000,1606660319999,431336.51017480,320,591.85165000,327675.83143890,0
1606660320.0,553.96000000,554.63000000,553.93000000,554.36000000,761.40204000,1606660379999,422019.63278330,281,601.22795000,333255.86358000,0
1606660380.0,554.38000000,554.39000000,553.86000000,553.97000000,175.79519000,1606660439999,97410.17988390,192,128.15960000,71020.70988250,0
1606660440.0,553.97000000,554.40000000,553.89000000,554.22000000,222.52146000,1606660499999,123301.73127430,207,108.11543000,59905.31332190,0
1606660500.0,554.22000000,554.29000000,554.06000000,554.14000000,138.06053000,1606660559999,76504.85973420,268,86.22416000,47780.68967110,0
1606660560.0,554.14000000,554.17000000,553.89000000,553.91000000,162.92227000,1606660619999,90265.27202050,126,58.27433000,32288.08118630,0
1606660620.0,553.90000000,553.94000000,553.53000000,553.83000000,611.12482000,1606660679999,338364.04976910,213,492.59262000,272722.15609310,0
1606660680.0,553.83000000,554.33000000,553.69000000,554.26000000,306.19545000,1606660739999,169646.23504720,215,215.58465000,119442.61241270,0
1606660740.0,554.29000000,554.75000000,554.24000000,554.66000000,315.08548000,1606660799999,174708.81032500,273,188.14579000,104314.12535350,0
1606660800.0,554.66000000,554.80000000,554.26000000,554.28000000,289.98425000,1606660859999,160841.35014430,176,101.00505000,56023.63308920,0
1606660860.0,554.27000000,554.27000000,553.62000000,553.62000000,645.00897000,1606660919999,357235.30506720,308,130.08655000,72052.65346870,0
1606660920.0,553.73000000,553.77000000,552.85000000,553.04000000,413.87878000,1606660979999,228977.83823570,288,136.34144000,75446.00065710,0
1606660980.0,553.03000000,553.32000000,552.61000000,553.07000000,595.22548000,1606661039999,329103.44400790,335,207.22055000,114582.54229550,0
1606661040.0,553.03000000,553.12000000,552.09000000,552.18000000,798.35583000,1606661099999,441070.17448660,458,216.10668000,119394.80913700,0
1606661100.0,552.19000000,552.58000000,552.09000000,552.55000000,281.79432000,1606661159999,155642.76784470,261,168.54653000,93099.10989950,0
1606661160.0,552.53000000,552.94000000,552.42000000,552.93000000,466.62125000,1606661219999,257912.11086280,291,303.58472000,167808.65205470,0
1606661220.0,552.93000000,552.93000000,552.20000000,552.68000000,790.97465000,1606661279999,437027.16335670,414,429.42414000,237246.14913550,0
1606661280.0,552.73000000,553.83000000,552.60000000,553.57000000,736.35208000,1606661339999,407410.59849160,378,554.79198000,306979.53841050,0
1606661340.0,553.68000000,553.71000000,553.16000000,553.35000000,415.35907000,1606661399999,229896.52936480,262,112.28656000,62144.18914730,0
1606661400.0,553.39000000,553.50000000,552.50000000,552.82000000,400.40820000,1606661459999,221463.36311370,231,88.13019000,48746.31038090,0
1606661460.0,552.82000000,552.82000000,552.28000000,552.34000000,181.36763000,1606661519999,100191.77346820,187,45.46008000,25114.36409530,0
1606661520.0,552.32000000,552.99000000,552.32000000,552.89000000,312.81450000,1606661579999,172859.64757780,188,80.56677000,44513.62306170,0
1606661580.0,552.88000000,552.99000000,552.62000000,552.76000000,214.58754000,1606661639999,118614.89661500,259,88.09911000,48698.56772890,0
1606661640.0,552.79000000,553.13000000,552.66000000,552.66000000,104.11498000,1606661699999,57568.81636930,185,70.76640000,39130.80093890,0
1606661700.0,552.66000000,552.67000000,552.44000000,552.50000000,110.32501000,1606661759999,60957.17371950,180,70.15687000,38762.81096110,0
1606661760.0,552.50000000,553.02000000,552.36000000,552.74000000,414.94499000,1606661819999,229304.99598540,251,287.45768000,158830.48238820,0
1606661820.0,552.81000000,552.81000000,552.27000000,552.33000000,244.73252000,1606661879999,135203.47276480,181,133.14520000,73557.73307050,0
1606661880.0,552.38000000,552.60000000,552.21000000,552.25000000,547.80170000,1606661939999,302585.62576310,241,74.76396000,41298.80066670,0
1606661940.0,552.26000000,552.75000000,552.25000000,552.37000000,219.62244000,1606661999999,121333.64804310,159,162.80355000,89945.66829190,0
1606662000.0,552.38000000,552.46000000,552.18000000,552.38000000,644.44332000,1606662059999,355926.05844350,283,118.76630000,65597.45133190,0
1606662060.0,552.37000000,552.37000000,551.04000000,551.04000000,1075.13686000,1606662119999,592906.81383450,640,272.00791000,149988.30091270,0
1606662120.0,551.04000000,551.45000000,551.03000000,551.07000000,276.81476000,1606662179999,152594.72840470,242,166.50807000,91786.03037230,0
1606662180.0,551.07000000,551.22000000,550.38000000,550.55000000,857.33906000,1606662239999,472193.12933460,408,248.70993000,136952.17474190,0
1606662240.0,550.57000000,551.87000000,550.53000000,551.72000000,834.24754000,1606662299999,459858.87713690,279,558.23699000,307765.67395490,0
1606662300.0,551.63000000,553.56000000,551.63000000,553.56000000,928.74141000,1606662359999,513238.97197580,435,650.84136000,359676.44755500,0
1606662360.0,553.53000000,554.17000000,553.43000000,554.11000000,812.08009000,1606662419999,449685.73754770,338,353.93393000,196000.66652120,0
1606662420.0,554.11000000,554.11000000,553.37000000,553.38000000,393.68218000,1606662479999,218021.80437700,202,96.10254000,53220.57220230,0
1606662480.0,553.36000000,553.67000000,553.14000000,553.67000000,518.95330000,1606662539999,287207.11629750,189,309.60470000,171337.21766750,0
1606662540.0,553.68000000,553.69000000,553.11000000,553.48000000,295.42255000,1606662599999,163469.00916520,198,108.20859000,59866.55232110,0
1606662600.0,553.42000000,553.97000000,553.34000000,553.84000000,261.76665000,1606662659999,144944.35632920,176,162.82010000,90146.39272530,0
1606662660.0,553.85000000,554.65000000,553.85000000,554.45000000,633.74184000,1606662719999,351310.67910980,306,412.12791000,228466.80509580,0
1606662720.0,554.45000000,554.87000000,554.34000000,554.43000000,493.51892000,1606662779999,273659.57861720,269,310.95138000,172421.43984660,0
1606662780.0,554.44000000,554.80000000,554.12000000,554.60000000,326.05999000,1606662839999,180800.17648710,208,114.21164000,63323.74610850,0
