1606156080.0,18331.23000000,18345.35000000,18322.57000000,18342.18000000,29.57979500,1606156139999,542206.32013256,656,14.25247500,261221.24703476,0
1606156140.0,18342.18000000,18345.52000000,18329.51000000,18333.92000000,33.43519500,1606156199999,613149.16324235,593,9.83924000,180404.60744709,0
1606156200.0,18333.92000000,18338.98000000,18329.98000000,18338.98000000,18.00354400,1606156259999,330038.14714023,379,8.42792100,154487.94712126,0
1606156260.0,18338.98000000,18363.94000000,18338.98000000,18355.81000000,67.36781200,1606156319999,1236478.35090880,919,26.72141800,490397.94677901,0
1606156320.0,18355.81000000,18365.44000000,18350.91000000,18361.49000000,33.12427400,1606156379999,608130.47018863,691,16.24815400,298300.95452963,0
1606156380.0,18361.49000000,18370.53000000,18358.58000000,18370.52000000,32.94634600,1606156439999,605074.47368443,780,20.36226000,373950.82585659,0
1606156440.0,18370.52000000,18370.53000000,18357.04000000,18361.87000000,29.43027600,1606156499999,540478.02700921,622,9.01846100,165613.89746417,0
1606156500.0,18361.88000000,18380.72000000,18360.00000000,18364.28000000,38.32744300,1606156559999,704116.19816264,833,19.81088600,363977.73945199,0
1606156560.0,18363.55000000,18377.05000000,18360.49000000,18371.80000000,34.56957500,1606156619999,635022.03877172,830,15.92086000,292454.34486845,0
1606156620.0,18371.80000000,18377.04000000,18365.00000000,18366.81000000,24.40545300,1606156679999,448385.73835801,577,7.40726700,136083.12292605,0
1606156680.0,18366.81000000,18376.00000000,18357.04000000,18367.95000000,21.76559600,1606156739999,399743.97282364,664,10.44785200,191866.44543258,0
1606156740.0,18367.95000000,18375.30000000,18358.34000000,18359.57000000,38.58916100,1606156799999,708740.26478913,829,15.10376100,277414.51327323,0
1606156800.0,18359.56000000,18365.59000000,18355.61000000,18365.58000000,33.09121700,1606156859999,607462.28088773,505,14.90165300,273543.17076039,0
1606156860.0,18365.58000000,18377.34000000,18357.04000000,18377.03000000,27.26874000,1606156919999,500823.32983569,616,10.99811200,201997.84701851,0
1606156920.0,18377.03000000,18398.08000000,18372.23000000,18398.07000000,52.77939100,1606156979999,970332.93686797,1088,24.59987800,452253.13932783,0
1606156980.0,18398.07000000,18418.62000000,18390.49000000,18403.59000000,94.79395100,1606157039999,1744805.29480922,1511,46.99562600,864979.04578686,0
1606157040.0,18403.59000000,18412.00000000,18401.00000000,18408.90000000,28.08536300,1606157099999,516966.39685439,843,9.55547800,175884.17750578,0
1606157100.0,18408.89000000,18410.00000000,18376.96000000,18383.57000000,57.29739500,1606157159999,1054115.34047520,1030,29.34919900,539894.20986750,0
1606157160.0,18383.56000000,18392.57000000,18373.36000000,18373.37000000,34.29182800,1606157219999,630377.99028424,863,12.87767500,236710.82381703,0
1606157220.0,18373.36000000,18378.79000000,18362.12000000,18371.87000000,37.49698700,1606157279999,688899.54706024,1010,19.29734600,354529.32429166,0
1606157280.0,18371.87000000,18376.86000000,18362.89000000,18370.00000000,20.44288900,1606157339999,375524.31857406,796,7.93143800,145683.21608799,0
1606157340.0,18369.99000000,18374.58000000,18361.03000000,18369.38000000,17.72821100,1606157399999,325620.72130583,534,6.26676200,115097.73617725,0
1606157400.0,18369.38000000,18369.38000000,18354.20000000,18358.59000000,26.70092600,1606157459999,490191.50543481,737,13.61224700,249904.63444546,0
1606157460.0,18358.58000000,18375.23000000,18357.55000000,18361.77000000,38.19335900,1606157519999,701484.54210835,1126,14.49819100,266264.53806981,0
1606157520.0,18361.78000000,18397.06000000,18358.71000000,18385.35000000,51.43998500,1606157579999,945575.81535693,931,33.83988000,621950.35635889,0
1606157580.0,18385.35000000,18385.35000000,18354.16000000,18354.64000000,32.58712300,1606157639999,598699.02521311,851,13.19633300,242407.68004460,0
1606157640.0,18354.64000000,18355.54000000,18337.88000000,18345.37000000,38.10008100,1606157699999,698994.30407838,1023,17.60688800,323003.73031044,0
1606157700.0,18345.37000000,18351.03000000,18330.00000000,18330.00000000,36.55296100,1606157759999,670388.90091793,979,13.37073200,245244.33097851,0
1606157760.0,18330.00000000,18334.55000000,18322.00000000,18331.38000000,41.02343000,1606157819999,751889.52053184,898,15.97729200,292816.77912171,0
1606157820.0,18331.13000000,18331.14000000,18319.98000000,18327.11000000,22.96624200,1606157879999,420889.62104530,814,8.71642300,159736.82594522,0
1606157880.0,18327.11000000,18346.73000000,18327.10000000,18341.30000000,31.36009900,1606157939999,575126.45210517,610,8.14795200,149417.89696520,0
1606157940.0,18341.29000000,18356.75000000,18340.20000000,18346.23000000,26.97887100,1606157999999,495046.71811067,701,15.09647100,276984.50454361,0
1606158000.0,18346.23000000,18347.15000000,18330.49000000,18340.21000000,34.39369700,1606158059999,630713.15458253,928,16.30185000,298926.44432708,0
1606158060.0,18340.20000000,18340.21000000,18322.32000000,18324.07000000,23.53535700,1606158119999,431425.26490168,892,8.13946100,149217.41741682,0
